InvoiceNo,ItemNo,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,ProjectCode
SO2103089,I2L0010003,LINER            15 033,2,22/03/2021,3600,CUST007,PB210449
SO2103097,I2L0010016,TOP LINER            3A7520A0055,4,22/03/2021,6840,CUSK013,PB210455
SO2103137,I2A0050009,AXIS             WA 2962B,1,22/03/2021,17385,CUSM006,PB210484
SO2103220,I2E0050253,PARTS FOR REPLACEMENT OF THE BUSHING ,1,22/03/2021,385000,CUSK013,PA201624
SO2103224,I1C0160001,CALCIUM CARBONATE,500,22/03/2021,18,CUSS018,PC210544
SO2102103,I1C0030006,ROLLER CHAIN     #60X72L,1,23/03/2021,1200,CUSA013,PB210258
SO2103243,I1S0110011,STEEL SHOT   S-550,300,23/03/2021,28,CUST067,SS210114
SO2103258,I100003119,STAINLESS STEEL CUT WIRE    SUS430 CCW(0.6MM),500,23/03/2021,187,CUSA013,SS210118
SO2103263,I2V0010008,PROPORTIONAL VALVE   4WRZE16W150-B2/6A24NE/M-872-2,1,23/03/2021,137000,CUST054,PA210573
SO2011245,I2L0011138,LINER    43 088,1,24/03/2021,6700,CUST133,PB201438
SO2011245,I2L0010031,LINER    SCB T1578,1,24/03/2021,4000,CUST133,PB201438
SO2011245,I2L0010870,LINER    3B7520B2529,2,24/03/2021,8800,CUST133,PB201438
SO2011245,I2L0010562,LINER    3B7520B2530,2,24/03/2021,6500,CUST133,PB201438
SO2012051,I2C0140004,THERMOCOUPLE              IC DIA.6.4X200-2000L,1,24/03/2021,8800,CUSS006,PA201488
SO2012127,I2H0060202,BEARING HOLDER         WSR2 T0011,1,24/03/2021,22540,CUSS006,PA201539
SO2012127,I2H0060203,BEARING HOLDER         WSR2 T0012,1,24/03/2021,13230,CUSS006,PA201539
SO2012127,I2C0040110,COLLAR                           WSR2 T0013,1,24/03/2021,12740,CUSS006,PA201539
SO2012127,I2C0040111,COLLAR                           WSR2 T0014,1,24/03/2021,4018,CUSS006,PA201539
SO2012127,I2S0060144,SPACER                            WSR2 T0034,2,24/03/2021,784,CUSS006,PA201539
SO2012127,I2C0070258,ROTOR                              WSR2 T0001,1,24/03/2021,80850,CUSS006,PA201539
SO2012200,I2S0010026,SCRAPER                KOT104 3030,3,24/03/2021,2800,CUSS006,PA201582
SO2012206,I2E0050046,RECEIVER            KOT107 3024,4,24/03/2021,4600,CUSS006,PA201587
SO2103182,I100009828,TEMPERATURE CONTROL   FY-400-201000-TC,4,24/03/2021,2200,CUSD023,PA210513
SO2103182,I100009829,SOLID STATE RELAY             ISSR-40DA,6,24/03/2021,480,CUSD023,PA210513
SO2103203,I2L0010048,END LINER   WA 2023D,1,24/03/2021,7350,CUSS006,PB210525
SO2103225,I1A0040006,WHITE ARUNDUM       WA#100,100,24/03/2021,150,CUSC001,SS210112
SO2103226,I1A0040004,WHITE ARUNDUM             WA#180,100,24/03/2021,150,CUSC001,SS210112
SO2103227,I1S0110013,STEEL SHOT           S-330(SB-10),300,24/03/2021,32,CUSS152,SS210113
SO2103227,I1G0050014,STEEL GRIT             G-80(GH),50,24/03/2021,32,CUSS152,SS210113
SO2103245,I2C0060004,CONTROL CAGE   WA 1661F,4,24/03/2021,2100,CUSS006,PB210557
SO2103246,I2B0020005,CENTERING BOLT   M16X35(9*B04C16X035H)(12.9),4,24/03/2021,160,CUSS006,PB210558
SO2103246,I2O0010001,RUBBER O-RING     WA 2020,4,24/03/2021,400,CUSS006,PB210558
SO2103268,I2S0030001,GATE SEAL     1C2320A2000,1,24/03/2021,11800,CUSA004,PA210576
SO2103275,I1G0050009,STEEL GRIT    G-40(GH),100,24/03/2021,48,CUSA006,SS210120
SO2009208,I200001872,PART FOR PRE-SET ASS'Y OF MOLDING,1,25/03/2021,3910000,CUST054,PA201108
SO2011029,I100006212,PARTS LINER & SEAL KIT  OF SEGMENT ASS'Y,1,25/03/2021,186000,CUSI003,PA201294
SO2102049,I100013413,BRIGHING         RCA-C3B1-2T5T,3,25/03/2021,27160,CUSI003,PA210222
SO2103299,I1G0050004,STEEL GRIT          G-80S,875,25/03/2021,43,CUSS017,SS210126
SO2103299,I1G0050004,STEEL GRIT          G-80S,875,25/03/2021,43,CUSS017,SS210126
SO2103299,I1G0050004,STEEL GRIT          G-80S,875,25/03/2021,43,CUSS017,SS210126
SO2103303,I100014164,"3PH,15KVA -SEPARATED WINDING TRANSFORMER",1,25/03/2021,26700,CUSS006,PA210595
SO2103158,I1S0110007,STEEL SHOT     S-110,1000,26/03/2021,42,CUST104,SS210102
SO2103305,I200005607,BUSHING PULLEY   400-8V-6-U0-100(NEW JIS KEY),1,26/03/2021,135850,CUSI003,PA210596
SO2103305,I200005608,BUSHING PULLEY   425-8V-6-U0-110(NEW JIS KEY),1,26/03/2021,153900,CUSI003,PA210596
SO2103305,I200005609,O-RING   OR1A350N C02223A G350,1,26/03/2021,475,CUSI003,PA210596
SO2103305,I2S0030853,OIL SEAL   AB 5586 E0(290X330X18)  (SB290X3 30x18),1,26/03/2021,14060,CUSI003,PA210596
SO2011131,I2N0010069,NOZZLE                1C1950A2202,1,29/03/2021,32400,CUSK001,PA201358
SO2011131,I200000954,NOZZLE                1C1950A2174,1,29/03/2021,27900,CUSK001,PA201358
SO2011131,I2L0010905,LINER                        1C6300A2558,2,29/03/2021,9900,CUSK001,PA201358
SO2011131,I2N0010076,NOZZLE                1C1950A2217,1,29/03/2021,15750,CUSK001,PA201358
SO2011131,I2N0010070,NOZZLE                 1C1950A2219,1,29/03/2021,15750,CUSK001,PA201358
SO2011131,I2B0020224,HEX.SOCKET HEAD BOLT  9*B16C06X020(M6X20),28,29/03/2021,14,CUSK001,PA201358
SO2011131,I2S0060028,SPACER                     1C6320A2313,2,29/03/2021,1800,CUSK001,PA201358
SO2011131,I2S0060029,SPACER                     1C6320A2314,2,29/03/2021,3060,CUSK001,PA201358
SO2011131,I2S0060030,SPACER                     1C6320A2315,2,29/03/2021,3420,CUSK001,PA201358
SO2011131,I2S0060031,SPACER                     1C6320A2316,4,29/03/2021,2880,CUSK001,PA201358
SO2011131,I2B0020243,HEX SOCKET BOLT   9*B16C12X045(M12X45MM.),24,29/03/2021,27,CUSK001,PA201358
SO2011131,I2B0020070,HEX SOCKET HEAD BOLT   9*B16C12X070(M12X70),16,29/03/2021,45,CUSK001,PA201358
SO2011131,I2L0010206,LINER                        1C6300A2474,2,29/03/2021,18000,CUSK001,PA201358
SO2011131,I2L0010207,LINER                        1C6300A2475,2,29/03/2021,13500,CUSK001,PA201358
SO2011131,I2L0010208,LINER                        1C6300A2476,2,29/03/2021,15300,CUSK001,PA201358
SO2011131,I2L0010209,LINER                        1C6300A2477,2,29/03/2021,15300,CUSK001,PA201358
SO2011131,I2S0060026,SPACER                     1C6320A2311,2,29/03/2021,3870,CUSK001,PA201358
SO2011131,I2S0060027,SPACER                     1C6320A2312,2,29/03/2021,3510,CUSK001,PA201358
SO2011131,I2N0010022,NOZZLE                   1C1950A2149,2,29/03/2021,28350,CUSK001,PA201358
SO2011131,I2S0030075,SEAL                         1C2300A2001,300,29/03/2021,54,CUSK001,PA201358
SO2011131,I2L0010126,LINER                        1C6300A2150,2,29/03/2021,24300,CUSK001,PA201358
SO2011131,I2L0010203,LINER                        1C6300A2471,2,29/03/2021,22500,CUSK001,PA201358
SO2011131,I2L0010204,LINER                        1C6300A2472,2,29/03/2021,22500,CUSK001,PA201358
SO2011131,I2L0010205,LINER                        1C6300A2473,2,29/03/2021,9450,CUSK001,PA201358
SO2011131,I2B0020228,HEX.SOCKET HEAD BOLT  9*B16C06X025(M6X25),8,29/03/2021,14,CUSK001,PA201358
SO2011131,I2B0020222,HEX.SOCKET HEAD BOLT  9*B16C08X016(M8X16),34,29/03/2021,18,CUSK001,PA201358
SO2011131,I2B0020032,HEX SOCKET FLAT HEAD  9*B15G10X025(SUS304 M10X25),822,29/03/2021,90,CUSK001,PA201358
SO2011131,I2N0010019,NOZZLE                   1C1950A2117,2,29/03/2021,16830,CUSK001,PA201358
SO2011131,I2N0010020,NOZZLE                   1C1950A2118,2,29/03/2021,16830,CUSK001,PA201358
SO2011131,I2N0010021,NOZZLE                   1C1950A2148,2,29/03/2021,34200,CUSK001,PA201358
SO2012102,I2S0030317,DUST SEAL   2511-005.129,2,29/03/2021,38950,CUSI003,PA201524
SO2012150,I200005340,RAIL           6G5320A2018,2,29/03/2021,33000,CUSS006,PA201552
SO2012151,I2C0070041,COVER             MU M4024,1,29/03/2021,7300,CUSS006,PA201553
SO2012151,I2C0070042,GREASE CUP(COVER)   MU75 A79,1,29/03/2021,5300,CUSS006,PA201553
SO2012151,I100005102,SPECIAL BOLT        MU75 A80,1,29/03/2021,2000,CUSS006,PA201553
SO2012194,I200002199,HANDLE                   JTH B7417,1,29/03/2021,9200,CUSS006,PA201576
SO2012240,I200002198,GATE                JSH B5313,1,29/03/2021,22000,CUSS006,PA201605
SO2012243,I2P0040073,V PULLEY MOTOR SIDE              MVCB 750-3.0,1,29/03/2021,106820,CUSS006,PA201608
SO2101024,I2P0020128,PUNCHING METAL      LYTE-T2 0049B,2,29/03/2021,24500,CUSS006,PA210008
SO2101161,I2C0010002,CARTRIDGE FILTER              FXN-4080CG-001,2,29/03/2021,5194,CUSS006,PC210101
SO2101169,I2C0150010,CABLE BEAR            6G7490A2018,1,29/03/2021,46600,CUSS006,PA210108
SO2101221,I200005637,LINER                  JSH B5306A,1,29/03/2021,13500,CUSS006,PA210140
SO2101224,I2S0070002,NAITOHARUTO RUBBER SPRING         FRE A7514,6,29/03/2021,4802,CUSS006,PA210143
SO2103293,I1S0110021,STEEL SHOT     SAE-S70(SB-2PH),500,29/03/2021,55,CUST027,SS210123
SO2103311,I2B0060005,BLADE                    WA 2075,10,29/03/2021,3840,CUSS025,PB210600
SO2103311,I2D0020005,DISTRIBUTOR         WA 1802,10,29/03/2021,1600,CUSS025,PB210600
SO2103311,I2C0060004,CONTROL CAGE   WA 1661,10,29/03/2021,1680,CUSS025,PB210600
SO2103313,I2C0070006,FRONT COVER   3A6170A0016,2,29/03/2021,13300,CUSS025,PB210602
SO2103314,I2C0080082,CJT210-FA63B420B-ACBD-H-VU(CB3-46092),2,29/03/2021,114000,CUSI006,PA210603
SO2103319,I1C0160001,CALCIUM CARBONATE,200,29/03/2021,18,CUSA042,PC210606
SO2103320,I2S0100050,SHAFT A    TS-5081-3011-02,2,29/03/2021,45600,CUSK013,PA210607
SO2103320,I2S0100051,SHAFT B     TS-5081-3021-02,2,29/03/2021,47025,CUSK013,PA210607
SO2103321,I2M0020045,CERAMIC MEDIA    V3-T5X5,40,29/03/2021,345,CUSJ011,SS210130
SO2103322,I200005603,BEARING COVER     MDS A0018A,1,29/03/2021,27550,CUSI003,PA210608
SO2103322,I200005601,GUIDE           8C2710A2004,1,29/03/2021,11685,CUSI003,PA210608
SO2103322,I200005606,OIL SEAL      AE4624-F11X1 (TC-150-180-14),1,29/03/2021,19000,CUSI003,PA210608
SO2103322,I200005604,SPACER       MDS A0024,1,29/03/2021,19475,CUSI003,PA210608
SO2103322,I200005605,U NUT         9K50A010950(FU24SC),1,29/03/2021,12160,CUSI003,PA210608
SO2101202,I2L0010015,END LINER     3A7520A0054,6,31/03/2021,9900,CUST054,PB210128
SO2102261,I2C0060004,CONTROL CAGE   WA 1661F,6,31/03/2021,2100,CUST054,PB210371
SO2103238,I2N0030006,NYLON VENT     DIA.25X7H(SLIT:0.40MM.)(WHITE),600,31/03/2021,50,CUST054,PA210553
SO2103340,I2R0020004,ROD    KOT104 1004,2,31/03/2021,13500,CUSS006,PA210622
SO2103346,I2M0040067,ELECTROMAGNETIC VIBRATOR     RSVW50 001,32,31/03/2021,90300,CUST004,PD210628
SO2103346,I2A0030011,CRANK ARM     RSWA A0019E,32,31/03/2021,14000,CUST004,PD210628
SO2103346,I2B0050033,RUBBER BUSHING     RSWA B0095A,32,31/03/2021,5800,CUST004,PD210628
SO2103346,I2R0020027,ROD END     RSWA A0018,32,31/03/2021,7500,CUST004,PD210628
SO2103348,I2S0040016,DISPLACEMENT     RPM850MD601A01,1,31/03/2021,42600,CUST054,PA210629
SO2009164,I200000113,PROPORTIONAL VALVE       DBET-6X/350G24-8K,1,01/04/2021,55800,CUSK001,PA201081
SO2011071,I200005513,URETHANE HOLD             9-1807-A703I,2,01/04/2021,800,CUSA022,PA201313
SO2011071,I200005514,URETHANE COLLAR         9-1807-A703U,2,01/04/2021,1400,CUSA022,PA201313
SO2011071,I200005515,BUSH                                   9-1428-A961,2,01/04/2021,1400,CUSA022,PA201313
SO2012100,I2B0010110,RUBBER BELT       SB D1035A,1,01/04/2021,284050,CUSC001,PB201521
SO2012133,I2B0060005,BLADE                             WA 2075C,6,01/04/2021,4800,CUST008,PB201542
SO2012133,I2L0010016,TOP LINER                       3A7520A0055,6,01/04/2021,7200,CUST008,PB201542
SO2012133,I2L0010011,SIDE LINER                       3A7520A0037,2,01/04/2021,21000,CUST008,PB201542
SO2012133,I2D0020005,DISTRIBUTOR                    WA 1802D,1,01/04/2021,2000,CUST008,PB201542
SO2012133,I2C0060004,CONTROL CAGE        WA 1661F,5,01/04/2021,2100,CUST008,PB201542
SO2012133,I2L0010517,LINER                           3B7530B2816,1,01/04/2021,198000,CUST008,PB201542
SO2012138,I200004172,LINER      12 605A,8,01/04/2021,6650,CUSM050,PB201545
SO2012143,I2L0010102,LINER                  1C6300A2598,2,01/04/2021,36450,CUSK013,PA201546
SO2012143,I2L0010103,LINER                  1C6300A2599,2,01/04/2021,36450,CUSK013,PA201546
SO2012143,I2L0010104,LINER                  1C6300A2602,2,01/04/2021,16650,CUSK013,PA201546
SO2012143,I2L0010105,LINER                   1C6300A2603,2,01/04/2021,16650,CUSK013,PA201546
SO2012143,I2L0010107,LINER                   1C6300A2780,2,01/04/2021,112500,CUSK013,PA201546
SO2012143,I2S0030008,SEAL(HICA)         KHS-G5037 04000,1,01/04/2021,9270,CUSK013,PA201546
SO2012143,I2N0020012,CAP NUT             9*N06A08(M8),90,01/04/2021,18,CUSK013,PA201546
SO2012143,I2W0010011,SPRING WASHER       9*W04R08(M8),154,01/04/2021,14,CUSK013,PA201546
SO2012143,I2B0020030,SOCKET FLAT HEAD BOLT      M8X70(9K50A030680),90,01/04/2021,153,CUSK013,PA201546
SO2012144,I2B0020027,HEX SOCKET BOLT      M8X50(9*B16C08X050),8,01/04/2021,24,CUSK013,PA201546
SO2012189,I2G0080130,GUIDE    1F7030A0138,1,01/04/2021,10100,CUSD023,PA201574
SO2012189,I2H0060243,HOLDER    1F7000A2055,1,01/04/2021,15000,CUSD023,PA201574
SO2012189,I2G0060045,GATE STICK    1F7030A2667,1,01/04/2021,11000,CUSD023,PA201574
SO2012189,I2G0090011,SPURE CUP    1F7030A2586,1,01/04/2021,5200,CUSD023,PA201574
SO2012189,I2S0070062,SPRING    FBM W1219A,1,01/04/2021,900,CUSD023,PA201574
SO2012189,I2B0020337,HEX SOCKET BOLT    9*B16C04X012(M4X12),4,01/04/2021,15,CUSD023,PA201574
SO2012253,I2L0010023,LINER      3B7530E2093,2,01/04/2021,46500,CUSA005,PB201616
SO2101103,I2B0060003,BLADE(8PCS/SET)                   WA-P 0099,2,01/04/2021,8280,CUSM051,
SO2101103,I2S0070044,STOP SPRING(8PCS/SET)        WA 0100,2,01/04/2021,7315,CUSM051,
SO2101103,I2C0060003,CONTROL CAGE                     WA 1286,2,01/04/2021,5510,CUSM051,
SO2101122,I2C0070006,FRONT COVER      3A6170A0016,4,01/04/2021,12635,CUSK013,PB210074
SO2101128,I2M0020070,V3-A4.5X8 - SINTERED MEDIA,80,01/04/2021,400,CUSR006,SS210022
SO2101139,I2M0020051,CERAMIC MEDIA      V7-T 10X7,60,01/04/2021,215,CUSS111,SS210024
SO2101144,I200002873,BUTTERFLY VALVE          TGFJ11-10K-250,1,01/04/2021,85500,CUSK013,PA210090
SO2101146,I2S0070002,NAITOHARUTO RUBBER SPRING      FRE A7514,20,01/04/2021,4655,CUSK013,PA210091
SO2101147,I2D0010001,DIAPHRAGM RUBBER PACKING   WWDO-3CCR,15,01/04/2021,6365,CUSK013,PA210092
SO2101185,I2S0030399,SEAL        DABA-B B1338,1,01/04/2021,2500,CUSU001,PB210117
SO2101186,I2S0030246,SEAL RUBBER                DABA-B T0442A,1,01/04/2021,3200,CUSU001,PB210117
SO2101211,I2F0010069,FILTER BAG       U-6X23TF60-SKG-S,36,01/04/2021,1200,CUSA005,PC210135
SO2101218,I2M0020070,SINTERED MEDIA       V3-A4.5X8,60,01/04/2021,400,CUSY022,SS210035
SO2101229,I2C0220027,LIQUID COMPOUND     SLW,72,01/04/2021,170,CUSNO36,SS210036
SO2101257,I2S0110001,ADVANCE SHOT      AD-4,200,01/04/2021,350,CUSP001,SZ210040
SO2102045,I200002616,HUB           SHB E0550,1,01/04/2021,41040,CUSK013,PB210218
SO2102190,I2A0040001,ARANDUM   AF 220,125,01/04/2021,244,CUSM062,SS210069
SO2102235,I1S0110011,STEEL SHOT          S-550,3000,01/04/2021,25,CUST024,SS210076
SO2102278,I2B0060005,BLADE                   WA 2075C,2,01/04/2021,4800,CUSJ006,PB210383
SO2102278,I2D0020005,DISTRIBUTOR        WA 1802D,2,01/04/2021,2000,CUSJ006,PB210383
SO2102278,I2L0010015,END LINER            3A7520A0054,4,01/04/2021,9900,CUSJ006,PB210383
SO2102278,I2L0010016,TOP LINER             3A7520A0055,1,01/04/2021,7200,CUSJ006,PB210383
SO2102280,I2C0060004,CONTROL CAGE     WA 1661F,2,01/04/2021,2100,CUSJ006,PB210383
SO2103130,I100002868,STEEL GRIT          G-25(GL-10),1000,01/04/2021,50,CUSS054,SS210098
SO2103174,I1C0160001,CALCIUM CARBONATE,300,01/04/2021,15,CUSA006,PC210506
SO2103176,I2B0060004,BLADE    WA 2067B,5,01/04/2021,4800,CUSS002,PB210530
SO2103190,I1S0110005,STEEL SHOT        SAE-S70(SB-2),400,01/04/2021,48,CUSA006,SS210107
SO2103190,I1G0050001,STEEL  GRIT         G-120 (GH-1),150,01/04/2021,45,CUSA006,SS210107
SO2103191,I2D0020005,DISTRIBUTOR     WA 1802D,12,01/04/2021,2000,CUSO001,PB210517
SO2103191,I2C0060004,CONTROL CAGE    WA 1661F,12,01/04/2021,2100,CUSO001,PB210517
SO2103191,I2B0060005,BLADE     WA 2075C,12,01/04/2021,4800,CUSO001,PB210517
SO2103259,I2B0060005,BLADE              WA 2075C,2,01/04/2021,4800,CUST007,PB210569
SO2103259,I2L0010015,END LINER       3A7520A0054,3,01/04/2021,9900,CUST007,PB210569
SO2103259,I2L0010016,TOP LINER        3A7520A0055,2,01/04/2021,7200,CUST007,PB210569
SO2103262,I1L0010181,LINER     TI017A3B246,1,01/04/2021,2000,CUST136,PB210572
SO2103279,I1C0160001,CALCIUM CARBONATE,500,01/04/2021,18,CUSD005,PC210585
SO2103282,I2D0020005,DISTRIBUTOR     WA 1802D,12,01/04/2021,2000,CUSO001,PB210587
SO2103282,I2C0060004,CONTROL CAGE     WA 1661F,12,01/04/2021,2100,CUSO001,PB210587
SO2103282,I2B0060005,BLADE     WA 2075C,12,01/04/2021,4800,CUSO001,PB210587
SO2103284,I2A0010001,ALUMINUM BALL     K1-B4,60,01/04/2021,375,CUSN003,SS210121
SO2103295,I1F0010001,FILTER BAG         H-5X18TL-34-PH-TI(TA105),20,01/04/2021,620,CUSS152,PC210592
SO2103296,I100001831,STAINLESS CUT WIRE     SUS201(0.3MM),100,01/04/2021,215,CUSS032,SS210124
SO2103296,I100002867,STAINLESS STEEL CUT WIRE     SUS201 CCW(0.6MM),400,01/04/2021,215,CUSS032,SS210124
SO2103298,I1C0160001,CALCIUM CARBONATE,1800,01/04/2021,13,CUSA002,PC210593
SO2103300,I2L0010015,END LINER     3A7520A0054,5,01/04/2021,9405,CUSI003,PB210594
SO2103315,I2B0060004,BLADE     WA 2067B,5,01/04/2021,4560,CUSS018,PB210604
SO2103324,I1S0110013,STEEL SHOT           S-330(SB-10),600,01/04/2021,32,CUSS152,SS210131
SO2103324,I1G0050014,STEEL GRIT             G-80(GH),100,01/04/2021,32,CUSS152,SS210131
SO2103325,I1S0110001,BRITE SHOT     AZ-4S,600,01/04/2021,250,CUSK007,SZ210129
SO2103325,I1S0110003,BRITE SHOT     AZ-8S,600,01/04/2021,225,CUSK007,SZ210129
SO2103331,I2B0060005,BLADE                   WA 2075C,6,01/04/2021,4800,CUSN002,PB210614
SO2103331,I2D0020005,DISTRIBUTOR       WA 1802D,2,01/04/2021,2000,CUSN002,PB210614
SO2103331,I2L0010016,TOP LINER            3A7520A0055,3,01/04/2021,7200,CUSN002,PB210614
SO2103334,I1C0160001,CALCIUM CARBONATE,3000,01/04/2021,10,CUST044,PC210617
SO2103349,I1C0160001,CALCIUM CARBONATE,125,01/04/2021,18,CUST007,PC210630
SO2103358,I2D0020005,DISTRIBUTOR           WA 1802D,10,01/04/2021,1600,CUSK013,PB210637
SO2103358,I2B0060005,BLADE                       WA 2075C,10,01/04/2021,3840,CUSK013,PB210637
SO2103358,I2C0060004,CONTROL CAGE      WA 1661F,10,01/04/2021,1680,CUSK013,PB210637
SO2104001,I1C0160001,CALCIUM CARBONATE,300,01/04/2021,18,CUST007,PC210638
SO2104006,I200006024,SEAL KIT FOR CJT210-LA100A1185B(CB3-43333),2,01/04/2021,38500,CUST054,PA210641
SO2104007,I2V0010009,PROPORTIONAL VALVE,1,01/04/2021,86000,CUST054,PA210642
SO2104008,I200004268,LINER     3B7530B5284 NO.13,1,01/04/2021,14000,CUST133,PB210643
SO2104008,I2P0060075,PIPE     3B2120B2066,1,01/04/2021,15000,CUST133,PB210643
SO2104012,I2C0080189,HYD CYLINDER,1,01/04/2021,99750,CUSK013,PA210646
SO2103052,I100002327,PRESSURE GAUGE     AT3/8x75x0.5MPA(9K68A000800),1,02/04/2021,3783,CUST024,PA210423
SO2103145,I2L0010015,END LINER      3A7520A0054,2,02/04/2021,9900,CUST008,PB210471
SO2103256,I1S0110008,STEEL SHOT    S-460,1500,02/04/2021,30,CUSS012,SS210117
SO2103310,I1C0160001,CALCIUM CARBONATE,250,02/04/2021,18,CUSS046,PC210599
SO2104023,I2F0010018,PILOT FILTER     4WRZE(VU-244/0),2,02/04/2021,2000,CUSM001,PA210656
SO2104023,I2F0010017,PILOT FILTER     4WRZ(VUP-172/0),3,02/04/2021,1600,CUSM001,PA210656
SO2011177,I2M0020038,MEDIA(V CERAX)     VG-T10X10,1000,05/04/2021,80,CUSD012,SS200359
SO2011177,I2M0020038,MEDIA(V CERAX)     VG-T10X10,1000,05/04/2021,80,CUSD012,SS200359
SO2011177,I2M0020038,MEDIA(V CERAX)     VG-T10X10,1000,05/04/2021,80,CUSD012,SS200359
SO2012065,I200005613,HYDRAULIC CYLINDER    ,1,05/04/2021,52000,CUSM001,PA201500
SO2012065,I200005614,SEAL KIT FOR CJT210-FB63B100B-ABD-EK-10,1,05/04/2021,6150,CUSM001,PA201500
SO2012146,I2S0030048,SEAL KIT FOR CJT210-TC63A1750B-BDCC-H-VU,1,05/04/2021,25650,CUST055,PA201548
SO2012186,I2R0030047,ROLLER            FBS R2152A,2,05/04/2021,4180,CUSB009,PA201572
SO2012186,I2R0060011,INTERNAL RETAINING RING       H-28(9*S06P028),2,05/04/2021,19,CUSB009,PA201572
SO2012186,I2B0070092,BALL BEARING          9*S20*01Y060(6001ZZ),4,05/04/2021,143,CUSB009,PA201572
SO2012228,I2B0050020,BUSHING     1C1600A2021,2,05/04/2021,11000,CUSM001,PA201598
SO2012228,I2C0080113,CYLINDER    1C1820A2001,1,05/04/2021,40500,CUSM001,PA201598
SO2101102,I2S0070037,SPRING   MSG60 E0003,2,05/04/2021,45500,CUSM001,PA210066
SO2101116,I1S0110017,ADVANCE SHOT     AD-6,2000,05/04/2021,249,CUST014,SZ210019
SO2101266,I2S0020004,SCREW     MIE 0073A,1,05/04/2021,14200,CUSM001,PA210171
SO2103153,I2D0010001,DIAPHRAGM RUBBER PACKING     WWDO-3CCR,2,05/04/2021,6700,CUST054,PA210492
SO2103188,I2D0010001,DIAPHRAGM RUBBER PACKING     WWDO-3CCR,4,05/04/2021,6365,CUST055,PA210516
SO2103281,I2S0030008,SEAL(HICA)     KHS-G5037 04000,2,05/04/2021,10300,CUST054,PA210586
SO2103312,I2M0080004,AMPLIFIER(CONTROLLER)     9K06A000020(URP-15W11E6),1,05/04/2021,40000,CUST054,PA210601
SO2103341,I2N0030006,NYLON VENT    DIA.25X7H(SLIT:0.40MM.)(WHITE),600,05/04/2021,50,CUST054,PA210623
SO2103344,I1C0160001,CALCIUM CARBONATE,700,05/04/2021,18,CUSM006,PC210626
SO2103347,I100003119,STAINLESS STEEL CUT WIRE SUS430 CCW(0.6MM),500,05/04/2021,187,CUSA013,SS210132
SO2104033,I2V0010036,PROPORTIONAL VALVE   4WRZE25W325-A2/6A24NE/M-913-3,1,05/04/2021,157000,CUST054,PA210660
SO2104041,I2C0070098,"ROTOR UNIT             X1344 0038B( i,ro )",1,05/04/2021,114000,CUSK013,PA210665
SO2104044,I2B0050104,BUSHING(JOB)    LI A4971,8,06/04/2021,24000,CUSS006,PA210668
SO2101104,I200004172,LINER                              12 605A,4,07/04/2021,6650,CUSM050,PB210068
SO2101104,I2B0060014,BLADE ( 8PCS/SET)          S200F-P 0020A,6,07/04/2021,12240,CUSM050,PB210068
SO2102100,I100001904,SURFACE ACTIVE AGENT BINDER  - KKZ01-TH,200,07/04/2021,145,CUSS006,SA210061
SO2102100,I100001905,WATER GLASS BINDER - HMG-05-TH,480,07/04/2021,115,CUSS006,SA210061
